year,epi_week,state,suspected_cases,confirmed_cases,deaths,data_quality_flag,is_endemic
2023,16,Zamfara,2,3,0,table_based,0
2023,17,Abia,3,9,0,table_based,0
2023,17,Adamawa,4,1,0,table_based,0
2023,17,Akwa Ibom,2,3,0,table_based,0
2023,17,Anambra,2,9,1,table_based,0
2023,17,Bauchi,11,3,20,table_based,1
2023,17,Bayelsa,3,5,1,table_based,0
2023,17,Benue,1,4,7,table_based,1
2023,17,Borno,1,0,0,table_based,0
2023,17,Cross River,1,5,1,table_based,0
2023,17,Delta,2,2,1,table_based,0
2023,17,Ebonyi,4,1,27,table_based,1
2023,17,Edo,69,5,33,table_based,1
2023,17,Ekiti,4,3,0,table_based,0
2023,17,Enugu,0,0,0,table_based,0
2023,17,FCT,1,4,2,table_based,0
2023,17,Gombe,1,4,1,table_based,0
2023,17,Imo,1,4,2,table_based,0
2023,17,Jigawa,2,0,3,table_based,0
2023,17,Kaduna,1,8,0,table_based,0
2023,17,Kano,3,4,4,table_based,0
2023,17,Katsina,1,0,0,table_based,0
2023,17,Kebbi,2,1,1,table_based,0
2023,17,Kogi,1,3,1,table_based,1
2023,17,Kwara,6,37,0,table_based,0
2023,17,Lagos,1,1,0,table_based,0
2023,17,Nasarawa,1,2,9,table_based,0
2023,17,Niger,4,0,0,table_based,0
2023,17,Ogun,11,0,0,table_based,0
2023,17,Ondo,47,8,32,table_based,1
2023,17,Osun,8,0,0,table_based,0
2023,17,Oyo,2,1,1,table_based,0
2023,17,Plateau,1,2,1,table_based,0
2023,17,Rivers,1,7,0,table_based,0
2023,17,Sokoto,0,0,0,table_based,0
2023,17,Taraba,4,2,29,table_based,1
2023,17,Yobe,6,0,0,table_based,0
2023,17,Zamfara,2,3,0,table_based,0
2023,18,Abia,9,3,0,table_based,0
2023,18,Adamawa,4,1,0,table_based,0
2023,18,Akwa Ibom,3,0,0,table_based,0
2023,18,Anambra,3,0,1,table_based,0
2023,18,Bauchi,8,3,9,table_based,1
2023,18,Bayelsa,3,6,1,table_based,0
2023,18,Benue,1,4,2,table_based,1
2023,18,Borno,1,0,0,table_based,0
2023,18,Cross River,1,7,1,table_based,0
2023,18,Delta,2,4,1,table_based,0
2023,18,Ebonyi,1,2,6,table_based,1
2023,18,Edo,62,1,3,table_based,1
2023,18,Ekiti,6,0,0,table_based,0
2023,18,Enugu,2,7,1,table_based,0
2023,18,FCT,4,5,2,table_based,0
2023,18,Gombe,3,4,1,table_based,0
2023,18,Imo,1,4,2,table_based,0
2023,18,Jigawa,2,0,3,table_based,0
2023,18,Kaduna,2,7,0,table_based,0
2023,18,Kano,3,4,4,table_based,0
2023,18,Katsina,1,0,0,table_based,0
2023,18,Kebbi,2,1,1,table_based,0
2023,18,Kogi,3,8,1,table_based,1
2023,18,Kwara,6,37,0,table_based,0
2023,18,Lagos,1,1,0,table_based,0
2023,18,Nasarawa,1,1,2,table_based,0
2023,18,Niger,4,0,0,table_based,0
2023,18,Ogun,12,0,0,table_based,0
2023,18,Ondo,58,6,2,table_based,1
2023,18,Osun,8,0,0,table_based,0
2023,18,Oyo,2,1,1,table_based,0
2023,18,Plateau,2,5,1,table_based,0
2023,18,Rivers,8,1,0,table_based,0
2023,18,Sokoto,6,1,2,table_based,0
2023,18,Taraba,2,5,5,table_based,1
2023,18,Yobe,7,3,0,table_based,0
2023,18,Zamfara,5,1,0,table_based,0
2023,19,Abia,9,3,0,table_based,0
2023,19,Adamawa,4,1,0,table_based,0
2023,19,Akwa Ibom,3,3,0,table_based,0
2023,19,Anambra,3,0,1,table_based,0
2023,19,Bauchi,3,6,9,table_based,1
2023,19,Bayelsa,3,6,1,table_based,0
2023,19,Benue,1,1,2,table_based,1
2023,19,Borno,1,0,0,table_based,0
2023,19,Cross River,1,8,1,table_based,0
2023,19,Delta,2,6,1,table_based,0
2023,19,Ebonyi,7,2,6,table_based,1
2023,19,Edo,83,4,3,table_based,1
2023,19,Ekiti,6,0,0,table_based,0
2023,19,Enugu,2,8,1,table_based,0
2023,19,FCT,4,5,2,table_based,0
2023,19,Gombe,1,3,1,table_based,0
2023,19,Imo,1,5,2,table_based,0
2023,19,Jigawa,2,0,3,table_based,0
2023,19,Kaduna,1,28,0,table_based,0
2023,19,Kano,3,4,4,table_based,0
2023,19,Katsina,1,0,0,table_based,0
2023,19,Kebbi,2,1,1,table_based,0
2023,19,Kogi,3,8,1,table_based,1
2023,19,Kwara,6,37,0,table_based,0
2023,19,Lagos,1,4,0,table_based,0
2023,19,Nasarawa,3,1,2,table_based,0
2023,19,Niger,4,0,0,table_based,0
2023,19,Ogun,14,2,0,table_based,0
2023,19,Ondo,41,1,2,table_based,1
2023,19,Osun,8,0,0,table_based,0
2023,19,Oyo,2,4,1,table_based,0
2023,19,Plateau,1,5,1,table_based,0
2023,19,Rivers,8,1,0,table_based,0
2023,19,Sokoto,6,1,2,table_based,0
2023,19,Taraba,6,2,5,table_based,1
2023,19,Yobe,7,3,0,table_based,0
2023,19,Zamfara,5,1,0,table_based,0
2023,20,Abia,9,3,0,table_based,0
2023,20,Adamawa,5,1,0,table_based,0
2023,20,Akwa Ibom,1,4,0,table_based,0
2023,20,Anambra,3,0,1,table_based,0
2023,20,Bauchi,6,1,10,table_based,1
2023,20,Bayelsa,1,3,1,table_based,0
2023,20,Benue,2,1,2,table_based,1
2023,20,Borno,1,0,0,table_based,0
2023,20,Cross River,1,9,1,table_based,0
2023,20,Delta,2,6,1,table_based,0
2023,20,Ebonyi,5,2,6,table_based,1
2023,20,Edo,71,1,4,table_based,1
2023,20,Ekiti,6,0,0,table_based,0
2023,20,Enugu,2,8,1,table_based,0
2023,20,FCT,4,6,2,table_based,0
2023,20,Gombe,2,1,1,table_based,0
2023,20,Imo,1,5,2,table_based,0
2023,20,Jigawa,2,2,3,table_based,0
2023,20,Kaduna,2,8,0,table_based,0
2023,20,Kano,3,4,4,table_based,0
2023,20,Katsina,1,0,0,table_based,0
2023,20,Kebbi,2,1,1,table_based,0
2023,20,Kogi,3,8,1,table_based,1
2023,20,Kwara,6,37,0,table_based,0
2023,20,Lagos,1,4,0,table_based,0
2023,20,Nasarawa,1,1,2,table_based,0
2023,20,Niger,4,0,0,table_based,0
2023,20,Ogun,11,5,0,table_based,0
2023,20,Ondo,95,3,2,table_based,1
2023,20,Osun,8,0,0,table_based,0
2023,20,Oyo,4,5,1,table_based,0
2023,20,Plateau,5,6,1,table_based,0
2023,20,Rivers,8,1,0,table_based,0
2023,20,Sokoto,6,1,2,table_based,0
2023,20,Taraba,7,2,5,table_based,1
2023,20,Yobe,7,3,0,table_based,0
2023,20,Zamfara,5,1,0,table_based,0
2023,21,Abia,0,0,0,table_based,0
2023,21,Adamawa,0,0,0,table_based,0
2023,21,Akwa Ibom,0,0,0,table_based,0
2023,21,Anambra,0,0,0,table_based,0
2023,21,Bauchi,0,0,0,table_based,1
2023,21,Bayelsa,0,0,0,table_based,0
2023,21,Benue,0,0,0,table_based,1
2023,21,Borno,0,0,0,table_based,0
2023,21,Cross River,0,0,0,table_based,0
2023,21,Delta,0,0,0,table_based,0
2023,21,Ebonyi,0,0,0,table_based,1
2023,21,Edo,0,0,0,table_based,1
2023,21,Ekiti,0,0,0,table_based,0
2023,21,Enugu,0,0,0,table_based,0
2023,21,FCT,0,0,0,table_based,0
2023,21,Gombe,0,0,0,table_based,0
2023,21,Imo,0,0,0,table_based,0
2023,21,Jigawa,0,0,0,table_based,0
2023,21,Kaduna,0,0,0,table_based,0
2023,21,Kano,0,0,0,table_based,0
2023,21,Katsina,0,0,0,table_based,0
2023,21,Kebbi,0,0,0,table_based,0
2023,21,Kogi,0,0,0,table_based,1
2023,21,Kwara,0,0,0,table_based,0
2023,21,Lagos,0,0,0,table_based,0
2023,21,Nasarawa,0,0,0,table_based,0
2023,21,Niger,0,0,0,table_based,0
2023,21,Ogun,0,0,0,table_based,0
2023,21,Ondo,0,0,1,table_based,1
2023,21,Osun,0,0,0,table_based,0
2023,21,Oyo,0,0,0,table_based,0
2023,21,Plateau,0,0,0,table_based,0
2023,21,Rivers,0,0,0,table_based,0
2023,21,Sokoto,0,0,0,table_based,0
2023,21,Taraba,0,0,0,table_based,1
2023,21,Yobe,0,0,0,table_based,0
2023,21,Zamfara,0,0,0,table_based,0
2023,22,Abia,9,3,0,table_based,0
2023,22,Adamawa,6,1,0,table_based,0
2023,22,Akwa Ibom,4,3,0,table_based,0
2023,22,Anambra,1,3,1,table_based,0
2023,22,Bauchi,5,4,9,table_based,1
2023,22,Bayelsa,3,7,1,table_based,0
2023,22,Benue,1,4,2,table_based,1
2023,22,Borno,1,0,0,table_based,0
2023,22,Cross River,1,9,1,table_based,0
2023,22,Delta,1,2,1,table_based,0
2023,22,Ebonyi,3,2,6,table_based,1
2023,22,Edo,5,1,3,table_based,1
2023,22,Ekiti,7,0,0,table_based,0
2023,22,Enugu,2,9,1,table_based,0
2023,22,FCT,4,7,2,table_based,0
2023,22,Gombe,3,8,1,table_based,0
2023,22,Imo,1,5,2,table_based,0
2023,22,Jigawa,2,2,3,table_based,0
2023,22,Kaduna,2,9,0,table_based,0
2023,22,Kano,3,4,4,table_based,0
2023,22,Katsina,1,0,0,table_based,0
2023,22,Kebbi,2,1,1,table_based,0
2023,22,Kogi,3,8,1,table_based,1
2023,22,Kwara,6,37,0,table_based,0
2023,22,Lagos,1,4,0,table_based,0
2023,22,Nasarawa,1,1,2,table_based,0
2023,22,Niger,4,0,0,table_based,0
2023,22,Ogun,16,2,0,table_based,0
2023,22,Ondo,29,1,2,table_based,1
2023,22,Osun,8,0,0,table_based,0
2023,22,Oyo,4,5,1,table_based,0
2023,22,Plateau,5,6,1,table_based,0
2023,22,Rivers,8,1,0,table_based,0
2023,22,Sokoto,6,1,2,table_based,0
2023,22,Taraba,1,0,5,table_based,1
2023,22,Yobe,7,3,0,table_based,0
2023,22,Zamfara,5,1,0,table_based,0
2023,23,Abia,0,0,0,table_based,0
2023,23,Adamawa,0,0,0,table_based,0
2023,23,Akwa Ibom,0,0,0,table_based,0
2023,23,Anambra,0,0,0,table_based,0
2023,23,Bauchi,0,0,0,table_based,1
2023,23,Bayelsa,0,0,0,table_based,0
2023,23,Benue,0,0,0,table_based,1
2023,23,Borno,0,0,0,table_based,0
2023,23,Cross River,0,0,0,table_based,0
2023,23,Delta,0,0,0,table_based,0
2023,23,Ebonyi,0,0,0,table_based,1
2023,23,Edo,60,1,3,table_based,1
2023,23,Ekiti,0,0,0,table_based,0
2023,23,Enugu,0,0,0,table_based,0
2023,23,FCT,0,0,0,table_based,0
2023,23,Gombe,0,0,0,table_based,0
2023,23,Imo,0,0,0,table_based,0
2023,23,Jigawa,0,0,0,table_based,0
2023,23,Kaduna,0,0,0,table_based,0
2023,23,Kano,0,0,0,table_based,0
2023,23,Katsina,0,0,0,table_based,0
2023,23,Kebbi,0,0,0,table_based,0
2023,23,Kogi,0,0,0,table_based,1
2023,23,Kwara,0,0,0,table_based,0
2023,23,Lagos,0,0,0,table_based,0
2023,23,Nasarawa,0,0,0,table_based,0
2023,23,Niger,0,0,0,table_based,0
2023,23,Ogun,0,0,0,table_based,0
2023,23,Ondo,0,0,0,table_based,1
2023,23,Osun,0,0,0,table_based,0
2023,23,Oyo,0,0,0,table_based,0
2023,23,Plateau,0,0,0,table_based,0
2023,23,Rivers,0,0,0,table_based,0
2023,23,Sokoto,0,0,0,table_based,0
2023,23,Taraba,0,0,0,table_based,1
2023,23,Yobe,0,0,0,table_based,0
2023,23,Zamfara,0,0,0,table_based,0
2023,24,Abia,0,0,0,table_based,0
2023,24,Adamawa,0,0,0,table_based,0
2023,24,Akwa Ibom,0,0,0,table_based,0
2023,24,Anambra,0,0,0,table_based,0
2023,24,Bauchi,0,0,0,table_based,1
2023,24,Bayelsa,0,0,0,table_based,0
2023,24,Benue,0,0,0,table_based,1
2023,24,Borno,0,0,0,table_based,0
2023,24,Cross River,0,0,0,table_based,0
2023,24,Delta,0,0,0,table_based,0
2023,24,Ebonyi,0,0,0,table_based,1
2023,24,Edo,0,0,0,table_based,1
2023,24,Ekiti,0,0,0,table_based,0
2023,24,Enugu,0,0,0,table_based,0
2023,24,FCT,0,0,0,table_based,0
2023,24,Gombe,0,0,0,table_based,0
2023,24,Imo,0,0,0,table_based,0
2023,24,Jigawa,0,0,0,table_based,0
2023,24,Kaduna,0,0,0,table_based,0
2023,24,Kano,0,0,0,table_based,0
2023,24,Katsina,0,0,0,table_based,0
2023,24,Kebbi,0,0,0,table_based,0
2023,24,Kogi,0,0,0,table_based,1
2023,24,Kwara,0,0,0,table_based,0
2023,24,Lagos,0,0,0,table_based,0
2023,24,Nasarawa,0,0,0,table_based,0
2023,24,Niger,0,0,0,table_based,0
2023,24,Ogun,0,0,0,table_based,0
2023,24,Ondo,0,0,0,table_based,1
2023,24,Osun,0,0,0,table_based,0
2023,24,Oyo,0,0,0,table_based,0
2023,24,Plateau,0,0,0,table_based,0
2023,24,Rivers,0,0,0,table_based,0
2023,24,Sokoto,0,0,0,table_based,0
2023,24,Taraba,0,0,0,table_based,1
2023,24,Yobe,0,0,0,table_based,0
2023,24,Zamfara,0,0,0,table_based,0
2023,25,Abia,1,0,0,table_based,0
2023,25,Adamawa,3,9,0,table_based,0
2023,25,Akwa Ibom,4,3,0,table_based,0
2023,25,Anambra,3,1,1,table_based,0
2023,25,Bauchi,7,1,9,table_based,1
2023,25,Bayelsa,3,7,1,table_based,0
2023,25,Benue,1,1,2,table_based,1
2023,25,Borno,1,3,0,table_based,0
2023,25,Cross River,2,0,1,table_based,0
2023,25,Delta,3,3,1,table_based,0
2023,25,Ebonyi,7,2,6,table_based,1
2023,25,Edo,42,3,3,table_based,1
2023,25,Ekiti,8,0,0,table_based,0
2023,25,Enugu,2,3,1,table_based,0
2023,25,FCT,4,7,2,table_based,0
2023,25,Gombe,1,4,1,table_based,0
2023,25,Imo,1,5,2,table_based,0
2023,25,Jigawa,2,2,3,table_based,0
2023,25,Kaduna,2,9,0,table_based,0
2023,25,Kano,3,4,4,table_based,0
2023,25,Katsina,1,0,0,table_based,0
2023,25,Kebbi,2,1,1,table_based,0
2023,25,Kogi,3,8,1,table_based,1
2023,25,Kwara,1,7,0,table_based,0
2023,25,Lagos,1,5,0,table_based,0
2023,25,Nasarawa,1,3,2,table_based,0
2023,25,Niger,4,0,0,table_based,0
2023,25,Ogun,11,7,0,table_based,0
2023,25,Ondo,74,7,2,table_based,1
2023,25,Osun,8,0,0,table_based,0
2023,25,Oyo,4,6,1,table_based,0
2023,25,Plateau,2,6,1,table_based,0
2023,25,Rivers,1,9,0,table_based,0
2023,25,Sokoto,1,7,2,table_based,0
2023,25,Taraba,2,2,5,table_based,1
2023,25,Yobe,7,3,0,table_based,0
2023,25,Zamfara,5,1,0,table_based,0
2023,27,Abia,1,0,0,table_based,0
2023,27,Adamawa,9,1,0,table_based,0
2023,27,Akwa Ibom,4,3,0,table_based,0
2023,27,Anambra,3,1,1,table_based,0
2023,27,Bauchi,7,7,9,table_based,1
2023,27,Bayelsa,3,8,1,table_based,0
2023,27,Benue,1,1,2,table_based,1
2023,27,Borno,3,3,0,table_based,0
2023,27,Cross River,2,0,1,table_based,0
2023,27,Delta,1,3,1,table_based,0
2023,27,Ebonyi,4,1,6,table_based,1
2023,27,Edo,40,1,3,table_based,1
2023,27,Ekiti,8,0,0,table_based,0
2023,27,Enugu,3,1,1,table_based,0
2023,27,FCT,4,7,2,table_based,0
2023,27,Gombe,4,2,1,table_based,0
2023,27,Imo,1,5,2,table_based,0
2023,27,Jigawa,2,2,3,table_based,0
2023,27,Kaduna,2,9,0,table_based,0
2023,27,Kano,3,4,4,table_based,0
2023,27,Katsina,1,0,0,table_based,0
2023,27,Kebbi,1,3,1,table_based,0
2023,27,Kogi,3,8,1,table_based,1
2023,27,Kwara,7,3,0,table_based,0
2023,27,Lagos,1,5,0,table_based,0
2023,27,Nasarawa,1,3,2,table_based,0
2023,27,Niger,5,0,0,table_based,0
2023,27,Ogun,1,8,0,table_based,0
2023,27,Ondo,54,3,2,table_based,1
2023,27,Osun,8,0,0,table_based,0
2023,27,Oyo,4,6,1,table_based,0
2023,27,Plateau,6,7,1,table_based,0
2023,27,Rivers,9,1,0,table_based,0
2023,27,Sokoto,7,1,2,table_based,0
2023,27,Taraba,2,7,5,table_based,1
2023,27,Yobe,7,3,0,table_based,0
2023,27,Zamfara,5,1,0,table_based,0
2023,28,Abia,1,0,0,table_based,0
2023,28,Adamawa,9,1,0,table_based,0
2023,28,Akwa Ibom,4,3,0,table_based,0
2023,28,Anambra,3,1,1,table_based,0
2023,28,Bauchi,5,1,9,table_based,1
2023,28,Bayelsa,3,8,1,table_based,0
2023,28,Benue,1,1,2,table_based,1
2023,28,Borno,3,3,0,table_based,0
2023,28,Cross River,2,0,1,table_based,0
2023,28,Delta,3,3,1,table_based,0
2023,28,Ebonyi,1,2,6,table_based,1
2023,28,Edo,42,3,3,table_based,1
2023,28,Ekiti,8,0,0,table_based,0
2023,28,Enugu,3,1,1,table_based,0
2023,28,FCT,4,8,2,table_based,0
2023,28,Gombe,1,1,1,table_based,0
2023,28,Imo,1,5,2,table_based,0
2023,28,Jigawa,2,2,3,table_based,0
2023,28,Kaduna,2,9,0,table_based,0
2023,28,Kano,3,4,4,table_based,0
2023,28,Katsina,1,0,0,table_based,0
2023,28,Kebbi,1,4,1,table_based,0
2023,28,Kogi,3,8,1,table_based,1
2023,28,Kwara,2,9,0,table_based,0
2023,28,Lagos,1,6,0,table_based,0
2023,28,Nasarawa,1,3,2,table_based,0
2023,28,Niger,5,0,0,table_based,0
2023,28,Ogun,2,0,0,table_based,0
2023,28,Ondo,49,4,2,table_based,1
2023,28,Osun,8,0,0,table_based,0
2023,28,Oyo,4,6,1,table_based,0
2023,28,Plateau,2,6,1,table_based,0
2023,28,Rivers,9,1,0,table_based,0
2023,28,Sokoto,7,1,2,table_based,0
2023,28,Taraba,2,7,5,table_based,1
2023,28,Yobe,7,3,0,table_based,0
2023,28,Zamfara,5,1,0,table_based,0
2023,29,Abia,0,0,0,table_based,0
2023,29,Adamawa,0,0,0,table_based,0
2023,29,Akwa Ibom,0,0,0,table_based,0
2023,29,Anambra,0,0,0,table_based,0
2023,29,Bauchi,0,0,0,table_based,1
2023,29,Bayelsa,0,0,0,table_based,0
2023,29,Benue,0,0,0,table_based,1
2023,29,Borno,0,0,0,table_based,0
2023,29,Cross River,0,0,0,table_based,0
2023,29,Delta,0,0,0,table_based,0
2023,29,Ebonyi,0,0,0,table_based,1
2023,29,Edo,0,0,0,table_based,1
2023,29,Ekiti,0,0,0,table_based,0
2023,29,Enugu,0,0,0,table_based,0
2023,29,FCT,0,0,0,table_based,0
2023,29,Gombe,0,0,0,table_based,0
2023,29,Imo,0,0,0,table_based,0
2023,29,Jigawa,0,0,0,table_based,0
2023,29,Kaduna,0,0,0,table_based,0
2023,29,Kano,0,0,0,table_based,0
2023,29,Katsina,0,0,0,table_based,0
2023,29,Kebbi,0,0,0,table_based,0
2023,29,Kogi,0,0,0,table_based,1
2023,29,Kwara,0,0,0,table_based,0
2023,29,Lagos,0,0,0,table_based,0
2023,29,Nasarawa,0,0,0,table_based,0
2023,29,Niger,0,0,0,table_based,0
2023,29,Ogun,0,0,0,table_based,0
2023,29,Ondo,0,0,1,table_based,1
2023,29,Osun,0,0,0,table_based,0
2023,29,Oyo,0,0,0,table_based,0
2023,29,Plateau,0,0,0,table_based,0
2023,29,Rivers,0,0,0,table_based,0
2023,29,Sokoto,0,0,0,table_based,0
2023,29,Taraba,0,0,0,table_based,1
2023,29,Yobe,0,0,0,table_based,0
2023,29,Zamfara,0,0,0,table_based,0
2023,30,Abia,0,0,0,table_based,0
2023,30,Adamawa,0,0,0,table_based,0
2023,30,Akwa Ibom,0,0,0,table_based,0
2023,30,Anambra,0,0,0,table_based,0
2023,30,Bauchi,0,0,0,table_based,1
2023,30,Bayelsa,0,0,0,table_based,0
2023,30,Benue,0,0,0,table_based,1
2023,30,Borno,0,0,0,table_based,0
2023,30,Cross River,0,0,0,table_based,0
2023,30,Delta,0,0,0,table_based,0
2023,30,Ebonyi,0,0,0,table_based,1
2023,30,Edo,0,0,0,table_based,1
2023,30,Ekiti,0,0,0,table_based,0
2023,30,Enugu,0,0,0,table_based,0
2023,30,FCT,0,0,0,table_based,0
2023,30,Gombe,0,0,0,table_based,0
2023,30,Imo,0,0,0,table_based,0
2023,30,Jigawa,0,0,0,table_based,0
2023,30,Kaduna,0,0,0,table_based,0
2023,30,Kano,0,0,0,table_based,0
2023,30,Katsina,0,0,0,table_based,0
2023,30,Kebbi,0,0,0,table_based,0
2023,30,Kogi,0,0,0,table_based,1
2023,30,Kwara,0,0,0,table_based,0
2023,30,Lagos,0,0,0,table_based,0
2023,30,Nasarawa,0,0,0,table_based,0
2023,30,Niger,0,0,0,table_based,0
2023,30,Ogun,0,0,0,table_based,0
2023,30,Ondo,0,0,0,table_based,1
2023,30,Osun,0,0,0,table_based,0
2023,30,Oyo,0,0,0,table_based,0
2023,30,Plateau,0,0,0,table_based,0
2023,30,Rivers,0,0,0,table_based,0
2023,30,Sokoto,0,0,0,table_based,0
2023,30,Taraba,0,0,0,table_based,1
2023,30,Yobe,0,0,0,table_based,0
2023,30,Zamfara,0,0,0,table_based,0
2023,31,Abia,0,0,0,table_based,0
2023,31,Adamawa,0,0,0,table_based,0
2023,31,Akwa Ibom,0,0,0,table_based,0
2023,31,Anambra,0,0,0,table_based,0
2023,31,Bauchi,0,0,0,table_based,1
2023,31,Bayelsa,0,0,0,table_based,0
2023,31,Benue,0,0,0,table_based,1
2023,31,Borno,0,0,0,table_based,0
2023,31,Cross River,0,0,0,table_based,0
2023,31,Delta,0,0,0,table_based,0
2023,31,Ebonyi,0,0,0,table_based,1
2023,31,Edo,0,0,0,table_based,1
2023,31,Ekiti,0,0,0,table_based,0
2023,31,Enugu,0,0,0,table_based,0
2023,31,FCT,0,0,0,table_based,0
2023,31,Gombe,0,0,0,table_based,0
2023,31,Imo,0,0,0,table_based,0
2023,31,Jigawa,0,0,0,table_based,0
2023,31,Kaduna,0,0,0,table_based,0
2023,31,Kano,0,0,0,table_based,0
2023,31,Katsina,0,0,0,table_based,0
2023,31,Kebbi,0,0,0,table_based,0
2023,31,Kogi,0,0,0,table_based,1
2023,31,Kwara,0,0,0,table_based,0
2023,31,Lagos,0,0,0,table_based,0
2023,31,Nasarawa,0,0,0,table_based,0
2023,31,Niger,0,0,0,table_based,0
2023,31,Ogun,0,0,0,table_based,0
2023,31,Ondo,0,0,0,table_based,1
2023,31,Osun,0,0,0,table_based,0
2023,31,Oyo,0,0,0,table_based,0
2023,31,Plateau,0,0,0,table_based,0
2023,31,Rivers,0,0,0,table_based,0
2023,31,Sokoto,0,0,0,table_based,0
2023,31,Taraba,0,0,0,table_based,1
2023,31,Yobe,0,0,0,table_based,0
2023,31,Zamfara,0,0,0,table_based,0
2023,32,Abia,0,0,0,table_based,0
2023,32,Adamawa,0,0,0,table_based,0
2023,32,Akwa Ibom,0,0,0,table_based,0
2023,32,Anambra,0,0,0,table_based,0
2023,32,Bauchi,0,0,0,table_based,1
2023,32,Bayelsa,0,0,0,table_based,0
2023,32,Benue,0,0,0,table_based,1
2023,32,Borno,0,0,0,table_based,0
2023,32,Cross River,0,0,0,table_based,0
2023,32,Delta,0,0,0,table_based,0
2023,32,Ebonyi,0,0,0,table_based,1
2023,32,Edo,0,0,0,table_based,1
2023,32,Ekiti,0,0,0,table_based,0
2023,32,Enugu,0,0,0,table_based,0
2023,32,FCT,0,0,0,table_based,0
2023,32,Gombe,0,0,0,table_based,0
2023,32,Imo,0,0,0,table_based,0
2023,32,Jigawa,0,0,0,table_based,0
2023,32,Kaduna,0,0,0,table_based,0
2023,32,Kano,0,0,0,table_based,0
2023,32,Katsina,0,0,0,table_based,0
2023,32,Kebbi,0,0,0,table_based,0
2023,32,Kogi,0,0,0,table_based,1
2023,32,Kwara,0,0,0,table_based,0
2023,32,Lagos,0,0,0,table_based,0
2023,32,Nasarawa,0,0,0,table_based,0
2023,32,Niger,0,0,0,table_based,0
2023,32,Ogun,0,0,0,table_based,0
2023,32,Ondo,0,0,0,table_based,1
2023,32,Osun,0,0,0,table_based,0
2023,32,Oyo,0,0,0,table_based,0
2023,32,Plateau,0,0,0,table_based,0
2023,32,Rivers,0,0,0,table_based,0
2023,32,Sokoto,0,0,0,table_based,0
2023,32,Taraba,0,0,0,table_based,1
2023,32,Yobe,0,0,0,table_based,0
2023,32,Zamfara,0,0,0,table_based,0
2023,33,Abia,1,0,0,table_based,0
2023,33,Adamawa,1,4,0,table_based,0
2023,33,Akwa Ibom,4,3,0,table_based,0
2023,33,Anambra,3,4,0,table_based,0
2023,33,Bauchi,13,4,0,table_based,1
2023,33,Bayelsa,3,8,0,table_based,0
2023,33,Benue,1,8,0,table_based,1
2023,33,Borno,3,3,0,table_based,0
2023,33,Cross River,2,2,0,table_based,0
2023,33,Delta,1,3,0,table_based,0
2023,33,Ebonyi,4,2,0,table_based,1
2023,33,Edo,48,3,0,table_based,1
2023,33,Ekiti,1,3,0,table_based,0
2023,33,Enugu,3,3,0,table_based,0
2023,33,FCT,1,5,0,table_based,0
2023,33,Gombe,3,5,0,table_based,0
2023,33,Imo,1,6,0,table_based,0
2023,33,Jigawa,2,2,0,table_based,0
2023,33,Kaduna,3,1,0,table_based,0
2023,33,Kano,3,4,0,table_based,0
2023,33,Katsina,5,1,0,table_based,0
2023,33,Kebbi,4,1,0,table_based,0
2023,33,Kogi,3,9,0,table_based,1
2023,33,Kwara,1,0,0,table_based,0
2023,33,Lagos,1,8,0,table_based,0
2023,33,Nasarawa,1,1,0,table_based,0
2023,33,Niger,5,0,0,table_based,0
2023,33,Ogun,2,0,0,table_based,0
2023,33,Ondo,11,2,1,table_based,1
2023,33,Osun,8,0,0,table_based,0
2023,33,Oyo,4,6,0,table_based,0
2023,33,Plateau,7,4,0,table_based,0
2023,33,Rivers,9,1,0,table_based,0
2023,33,Sokoto,7,1,0,table_based,0
2023,33,Taraba,2,7,0,table_based,1
2023,33,Yobe,7,3,0,table_based,0
2023,33,Zamfara,5,1,0,table_based,0
2023,34,Abia,1,1,0,table_based,0
2023,34,Adamawa,1,4,0,table_based,0
2023,34,Akwa Ibom,4,3,0,table_based,0
2023,34,Anambra,3,4,0,table_based,0
2023,34,Bauchi,1,2,0,table_based,1
2023,34,Bayelsa,3,8,0,table_based,0
2023,34,Benue,1,8,0,table_based,1
2023,34,Borno,3,3,0,table_based,0
2023,34,Cross River,1,2,0,table_based,0
2023,34,Delta,3,4,0,table_based,0
2023,34,Ebonyi,8,2,0,table_based,1
2023,34,Edo,52,5,1,table_based,1
2023,34,Ekiti,1,3,0,table_based,0
2023,34,Enugu,1,3,0,table_based,0
2023,34,FCT,5,2,0,table_based,0
2023,34,Gombe,1,5,0,table_based,0
2023,34,Imo,1,6,0,table_based,0
2023,34,Jigawa,2,2,0,table_based,0
2023,34,Kaduna,3,1,0,table_based,0
2023,34,Kano,3,4,0,table_based,0
2023,34,Katsina,5,1,0,table_based,0
2023,34,Kebbi,4,1,0,table_based,0
2023,34,Kogi,4,0,0,table_based,1
2023,34,Kwara,1,0,0,table_based,0
2023,34,Lagos,1,8,0,table_based,0
2023,34,Nasarawa,2,1,0,table_based,0
2023,34,Niger,5,0,0,table_based,0
2023,34,Ogun,2,0,0,table_based,0
2023,34,Ondo,42,6,1,table_based,1
2023,34,Osun,8,0,0,table_based,0
2023,34,Oyo,4,6,0,table_based,0
2023,34,Plateau,2,7,0,table_based,0
2023,34,Rivers,1,0,0,table_based,0
2023,34,Sokoto,7,1,0,table_based,0
2023,34,Taraba,2,7,0,table_based,1
